"time","(a)up","(a)dn","(b)up","(b)dn","(c)Rs","(c)Rc","(d)up","(d)dn","(e)up","(e)dn","(f)Rs","(f)Rc","(g)up","(g)dn","(h)up","(h)dn","(i)Rs","(i)Rc"
0.02036749596774286,1.9427278278859612,1.9427278278859612,1.9427278278859612,-1.9427278278859612,1.3678700010677185,1.3678700010677185,1.744589910036207,1.7445461601331995,1.0771134262618338,1.0500574849567885,1.0703122719342926,1.0718979746457251,-0.0013008572337164263,0.0017193325631836886,-0.0017410756850160056,0.00010741725938829785,-0.001381766599865692,-0.0013847529767575214
0.02045343476929452,1.946607133336927,1.946607133336927,1.946607133336927,-1.946607133336927,1.3706014107254103,1.3706014107254103,1.7513441528145324,1.7512874718933547,1.081091574290043,1.0548866002629174,1.0744746028061891,1.076039266067557,-0.0013145998946980163,0.0016683473299121821,-0.0017533897341956758,0.00009965106701269982,-0.001382998928858946,-0.0013961205816894972
0.020539373570846176,1.9503518144891379,1.9503518144891379,1.9503518144891379,-1.9503518144891379,1.3732380317374473,1.3732380317374473,1.7580165581901932,1.757967139895659,1.0851024927067652,1.0594289303852513,1.0785847049267028,1.0801507984338752,-0.0013294455892432207,0.0016286051740963031,-0.0017591957613539543,0.00012196180291993222,-0.0013872942135724697,-0.0013963733565241331
0.020625312372397835,1.9539654140872973,1.9539654140872973,1.9539654140872973,-1.9539654140872973,1.3757823585418723,1.3757823585418723,1.7646101374961882,1.764567450416592,1.0892676976553501,1.0629706122659184,1.0826473897292477,1.084195195788051,-0.001342934235429528,0.0015820613027230643,-0.001734289734672579,0.00005962290541686061,-0.0013891808542607549,-0.0013882613568379702
0.02071125117394949,1.9574443893867024,1.9574443893867024,1.9574443893867024,-1.9574443893867024,1.3782318967006426,1.3782318967006426,1.7711291420261628,1.7710756495752187,1.0934775411872062,1.066066439725577,1.0866660773211239,1.0881915889514864,-0.0013548672624162747,0.0015246298683252526,-0.0017173191018538684,-0.00006827280003144388,-0.001387709382708511,-0.00139931560600087
0.02079718997550115,1.9607905117597044,1.9607905117597044,1.9607905117597044,-1.9607905117597044,1.38058789343278,1.38058789343278,1.7775668405651783,1.7775101596440006,1.0974668488612334,1.0699184660423213,1.0906335330626802,1.09215592027535,-0.0013678620499908336,0.0014751410904167486,-0.0017206103116839569,-0.00005426967645921027,-0.001388629905634371,-0.0013993613074075525
0.02088312877705281,1.964002009833951,1.964002009833951,1.964002009833951,-1.964002009833951,1.3828491015192617,1.3828491015192617,1.7839207531919428,1.7838693863878214,1.1011332353554841,1.0747833630699615,1.0945491323511265,1.0960534708615415,-0.0013825871140788642,0.001432687849216074,-0.0017303512653850553,0.00003019681476361641,-0.0013923063786040173,-0.0013909485286960135
0.020969067578604464,1.967078883609443,1.967078883609443,1.967078883609443,-1.967078883609443,1.3850155209600883,1.3850155209600883,1.7901967254352174,1.7901453586310958,1.1047645486771642,1.079547646148006,1.098417350260163,1.0999023087080522,-0.001395499178564583,0.0013813504671209822,-0.001738046992568489,7.699083934041013e-6,-0.0013928041761538292,-0.0014014421385094933
0.021055006380156123,1.970019361713828,1.970019361713828,1.970019361713828,-1.970019361713828,1.3870859045362383,1.3870859045362383,1.796389443177946,1.7963398477461765,1.1086695390272343,1.0829876512556658,1.102233906543241,1.1037169590681681,-0.0014069867054047917,0.0013266591686145394,-0.001727399096223147,-0.000038683193996382965,-0.0013915052802838763,-0.0014017443346327509
0.02114094518170778,1.9728252155194577,1.9728252155194577,1.9728252155194577,-1.9728252155194577,1.3890614994667332,1.3890614994667332,1.8025006777924808,1.8024475396160076,1.1127307644187545,1.0854119514566665,1.1060019719552763,1.1074627030437902,-0.0014214754684210606,0.0012810103716907862,-0.001709770752850124,-0.0000711742548029134,-0.0013943754810862889,-0.0013937885699880379
0.021226883983259438,1.975494673653981,1.975494673653981,1.975494673653981,-1.975494673653981,1.3909410585325515,1.3909410585325515,1.8085286579064699,1.8084719769852926,1.116578539441854,1.088467568763934,1.1097190723843686,1.1111583171818493,-0.001435810122042702,0.0012349220972864919,-0.0017010605607206775,-0.0001544386750339228,-0.0013970370283284475,-0.001402851973764481
0.021312822784811097,1.9780277361173966,1.9780277361173966,1.9780277361173966,-1.9780277361173966,1.3927245817336926,1.3927245817336926,1.8144733835199132,1.8144220167157916,1.1200240358038052,1.0930327495896093,1.1133831313786033,1.1148200981079845,-0.0014460807160770598,0.001178236056374418,-0.0016941150097283322,-0.00017810688442941683,-0.0013943727920420726,-0.001401832017564177
